0.0526,-0.0401,-0.0318,-2.4872,0.0067,0.0014,-0.1859,91.0000,-0.0004,-0.0067,, 1, 0, 0, 0, 0
0.0017,-0.1055,0.0237,-1.5816,0.0066,-0.0072,0.2486,73.0000,0.0063,-0.0066,, 1, 0, 0, 0, 0
0.0002,-0.1138,-0.0995,0.2437,0.0032,-0.0141,-0.7784,10.0000,0.0096,-0.0032,, 1, 0, 0, 0, 0
-0.0052,0.0225,-0.0509,2.3551,-0.0039,-0.0118,-0.4583,159.0000,0.0031,0.0039,, 1, 0, 0, 0, 0
-0.0157,0.0352,-0.0284,3.5173,-0.0081,-0.0134,-0.3217,56.0000,0.0023,0.0081,, 1, 0, 0, 0, 0
-0.0256,0.1045,-0.0466,4.0447,-0.0074,-0.0105,-0.4573,50.0000,-0.0016,0.0074,, 1, 0, 0, 0, 0
-0.0254,0.1135,0.0221,3.2647,-0.0020,-0.0074,0.1497,24.0000,-0.0031,0.0020,, 1, 0, 0, 0, 0
-0.0333,0.1139,0.0361,1.6673,0.0002,-0.0016,0.2896,75.0000,-0.0057,-0.0002,, 1, 0, 0, 0, 0
-0.0505,0.0737,0.0097,-0.9619,0.0010,0.0035,0.0909,128.0000,-0.0055,-0.0010,, 1, 0, 0, 0, 0
0.0239,-0.0087,-0.0340,-3.2725,0.0022,0.0070,-0.2429,107.0000,-0.0044,-0.0022,, 1, 0, 0, 0, 0
0.0574,-0.0209,-0.0330,-4.9219,0.0037,0.0087,-0.2189,101.0000,-0.0029,-0.0037,, 1, 0, 0, 0, 0
0.0633,-0.0164,0.0353,-6.0387,0.0107,0.0122,0.4021,148.0000,-0.0041,-0.0107,, 1, 0, 0, 0, 0
rf-0.3038,0.0826,0.0172,-7.3419,0.0145,0.0255,0.3084,158.0000,-0.0288,-0.0145,, 0, 1, 0, 0, 0
r-0.2232,0.5024,0.0272,-3.8636,0.0099,0.0530,0.3694,157.0000,-0.0313,-0.0099,, 0, 0, 1, 0, 0
f0.0467,0.0648,0.0351,-4.7206,0.0020,-0.0013,0.2989,46.0000,-0.0072,-0.0020,, 0, 1, 0, 0, 0
rf-0.2436,-0.4209,-0.0065,-7.9160,-0.0099,-0.0125,-0.1632,34.0000,0.0103,0.0099,, 0, 1, 0, 0, 0
r0.0728,-0.2121,-0.1162,-3.4513,-0.0163,-0.0221,-1.1144,130.0000,0.0430,0.0163,, 0, 0, 1, 0, 0
f-0.0031,-0.6723,0.0248,-5.2676,-0.0193,-0.0458,-0.0401,103.0000,0.0384,0.0193,, 0, 1, 0, 0, 0
r-0.1266,0.5333,-0.0845,3.1569,-0.0248,0.0320,-0.8914,124.0000,-0.0244,0.0248,, 0, 0, 1, 0, 0
f0.1578,-0.1316,0.0590,1.8117,-0.0231,-0.0320,0.2093,131.0000,0.0104,0.0231,, 0, 1, 0, 0, 0
rf-0.2727,-0.2948,-0.0193,0.5551,-0.0272,-0.0251,-0.4510,134.0000,0.0060,0.0272,, 0, 1, 0, 0, 0
r-0.2007,0.4282,0.1446,6.0287,-0.0238,0.0245,0.9429,153.0000,-0.0226,0.0238,, 0, 0, 1, 0, 0
fr0.1234,0.2976,-0.0336,7.6137,-0.0182,-0.0063,-0.4567,143.0000,0.0051,0.0182,, 0, 0, 1, 0, 0
f0.1986,-0.4354,0.0545,4.1362,-0.0139,-0.0549,0.2424,83.0000,0.0287,0.0139,, 0, 1, 0, 0, 0
r-0.0760,0.7777,-0.0754,11.0549,-0.0162,0.0324,-0.7332,24.0000,-0.0405,0.0162,, 0, 0, 1, 0, 0
f-0.1853,0.0374,0.0300,5.7580,-0.0206,-0.0031,0.0306,186.0000,-0.0264,0.0206,, 0, 1, 0, 0, 0
-0.0584,-0.0759,-0.0008,5.7086,-0.0116,-0.0359,-0.1580,149.0000,0.0065,0.0116,, 0, 1, 0, 0, 0
-0.0203,0.0530,0.1131,6.1359,0.0037,-0.0289,0.9134,190.0000,-0.0013,-0.0037,, 0, 1, 0, 0, 0
-0.0307,0.0646,0.1233,4.8032,0.0175,-0.0233,1.1377,166.0000,-0.0043,-0.0175,, 0, 1, 0, 0, 0
-0.0344,0.1406,0.0077,3.1054,0.0265,-0.0162,0.3109,180.0000,-0.0080,-0.0265,, 0, 1, 0, 0, 0
-0.0638,0.1051,0.0245,-0.0076,0.0282,-0.0085,0.4697,141.0000,-0.0095,-0.0282,, 0, 1, 0, 0, 0
fr0.0770,-0.0025,0.0359,-2.5542,0.0328,-0.0040,0.6111,163.0000,0.0231,-0.0328,, 0, 0, 1, 0, 0
f-0.2117,-0.1873,0.0617,-8.8831,0.0397,0.0141,0.9047,173.0000,-0.0144,-0.0397,, 0, 1, 0, 0, 0
-0.0411,-0.1753,-0.0473,-10.0303,0.0399,-0.0012,0.0193,72.0000,0.0033,-0.0399,, 0, 1, 0, 0, 0
r-0.1691,0.4760,-0.0286,-8.4285,0.0329,0.0650,0.1650,13.0000,-0.0341,-0.0329,, 0, 0, 1, 0, 0
